#time,seconds_elapsed,z,y,x  
1619623862410036500,0.753036376953125,-7.732085367390513,-6.020796997568011,-0.3677549425709992
1619623862420066300,0.76306640625,-7.804540947270393,-5.937742866784334,0.05231194178112782
1619623862430096400,0.773096435546875,-7.885773707845806,-5.803545408740639,0.5512004887126386
1619623862440126500,0.78312646484375,-7.960732794979214,-5.620235252481699,1.1000312526192515
1619623862450155500,0.793155517578125,-8.025237708115577,-5.382828179854155,1.6706608836188912
1619623862460185600,0.803185546875,-8.072334974855185,-5.088126856121421,2.26246650057286
1619623862470215700,0.813215576171875,-8.131610170644521,-4.790051964302361,2.665087808537483
1619623862480245200,0.823245361328125,-8.266198673832417,-4.5798757206887,2.6201307686969635
1619623862490275300,0.833275390625,-8.45038035222888,-4.388650261260569,2.345465832429379
1619623862500305400,0.843305419921875,-8.65191239387691,-4.174606236302853,1.971664668496698
1619623862510335500,0.85333544921875,-8.852636626273393,-3.928847807176411,1.5379749991819263
1619623862520365600,0.863365478515625,-9.030890083664655,-3.65441361092478,1.1219039886660873
1619623862530395400,0.8733955078125,-9.182522660633921,-3.3488986322328445,0.7978339471079409
1619623862540425500,0.883425537109375,-9.310469241589308,-3.0282521353825924,0.5614538063753396
1619623862550455600,0.89345556640625,-9.410715914714336,-2.7325056865110993,0.37712424394078553
1619623862560485400,0.9034853515625,-9.484370348989962,-2.485273969961703,0.20128930066702885
1619623862570514400,0.913514404296875,-9.536140868237615,-2.287315256755799,-0.024189970330509823
1619623862580544500,0.92354443359375,-9.564594809305667,-2.14111098844558,-0.3233561211351305
1619623862590574600,0.93357470703125,-9.56824573302865,-2.042775555769354,-0.6679231534074992
1619623862600604400,0.9436044921875,-9.547589313969015,-1.982452019970864,-1.0410604466039686
1619623862610634500,0.953634521484375,-9.50431365134418,-1.9475220147565007,-1.4302334402568637
1619623862620664300,0.963664306640625,-9.444742102956772,-1.9061271974422036,-1.8258983532123267
1619623862630694400,0.9736943359375,-9.37469358421862,-1.838244332305342,-2.215030941789597
1619623862640724500,0.983724365234375,-9.295793650504946,-1.745986758238077,-2.5903929252982136
1619623862650754600,0.993754638671875,-9.21167452083826,-1.6441836494512856,-2.934636863096058
1619623862660784400,1.003784423828125,-9.130885996899009,-1.5552105038821695,-3.2215877188324926
1619623862670814500,1.013814453125,-9.057700933700799,-1.4883539130531251,-3.4515561658918856
1619623862680844500,1.023844482421875,-8.992047435051202,-1.4369725392535329,-3.639859600393474
1619623862690873300,1.033873291015625,-8.9415663710922,-1.3884031541347504,-3.7803593734517693
1619623862700903400,1.0439033203125,-8.913867632305621,-1.3424408827744423,-3.8615021176561712
1619623862710933500,1.05393359375,-8.91376008027792,-1.302532358495146,-3.8753935726255175
1619623862720963600,1.063963623046875,-8.937745351499318,-1.2690011141628026,-3.8310216391965746
1619623862730993400,1.073993408203125,-8.979042992049456,-1.241626200503111,-3.742397014804184
1619623862741023500,1.0840234375,-9.028855947488546,-1.2187602887004614,-3.628328152553737
1619623862751053600,1.094053466796875,-9.076826489931344,-1.1998954292327164,-3.513098429830372
1619623862761083400,1.10408349609375,-9.116081810998915,-1.1874368566107003,-3.4142987406432628
1619623862771113500,1.114113525390625,-9.146443631514906,-1.184051013564691,-3.3333132328271864
1619623862781143600,1.1241435546875,-9.16891089938879,-1.1924392680078744,-3.26795725581944
1619623862791173400,1.13417333984375,-9.179557965609431,-1.2167873081270604,-3.228858586618304
1619623862801203500,1.144203369140625,-9.176272952589391,-1.2589447073116897,-3.2220266947716474
1619623862811233300,1.1542333984375,-9.169352213415502,-1.3145236789315937,-3.2195325398683545
1619623862821262300,1.164262451171875,-9.164241154012084,-1.3796654286667704,-3.2068036989375948
1619623862831292400,1.17429248046875,-9.16326032628119,-1.4509709617286919,-3.1780060589984056
1619623862841322500,1.184322509765625,-9.168545573207735,-1.5257894713476299,-3.127318658812344
1619623862851352600,1.1943525390625,-9.178502319076657,-1.6039631366133689,-3.058231678582728
1619623862861382400,1.20438232421875,-9.187731919714809,-1.6909050686158238,-2.9827514901846643
1619623862871412200,1.214412109375,-9.196924695473909,-1.7940122457385062,-2.892831565284729
1619623862881442300,1.2244423828125,-9.210083452254533,-1.917618605532497,-2.769022522525489
1619623862891472400,1.234472412109375,-9.228344500610232,-2.0584654384627936,-2.6020687500447033
1619623862901502500,1.24450244140625,-9.249375013679266,-2.2085737284742293,-2.396174859925359
1619623862911532300,1.2545322265625,-9.26574045754671,-2.366018206592649,-2.172187386971712
1619623862921562400,1.264562255859375,-9.271726546218991,-2.532320091035962,-1.94751836149469
1619623862931592400,1.274592529296875,-9.263919087338447,-2.7089465317472814,-1.7354532353945076
1619623862941621200,1.284621337890625,-9.23966844317913,-2.9022224939644334,-1.5414318616375327
1619623862951651300,1.2946513671875,-9.197085438993573,-3.1217507955521344,-1.3559784097395837
1619623862961681400,1.304681396484375,-9.134607647770643,-3.372700948102772,-1.1637088480859994
1619623862971711500,1.31471142578125,-9.050414868345856,-3.6511475948661563,-0.9641047788258641
1619623862981741300,1.3247412109375,-8.94404708199203,-3.94909418413043,-0.7609605527408421
1619623862991771400,1.334771484375,-8.817097695380449,-4.256237640807032,-0.5600102565035223
1619623863001801500,1.344801513671875,-8.673511646744608,-4.561242916411161,-0.36829036462195214
1619623863011831300,1.354831298828125,-8.519606448668242,-4.852744859580695,-0.1938080415335484
1619623863021861400,1.364861328125,-8.361430733665824,-5.124012993016839,-0.036811444179946556
1619623863031891500,1.374891357421875,-8.200143608644604,-5.377354132357239,0.10998984017535113
1619623863041921300,1.38492138671875,-8.030390268573164,-5.623501560801268,0.2438097427440807
1619623863051951400,1.394951416015625,-7.843734309017658,-5.875300146874785,0.35646530413050204
1619623863061980400,1.40498046875,-7.635033690914511,-6.1392556192100045,0.4314872273670509
1619623863072010200,1.41501025390625,-7.404230546596646,-6.4144491093963385,0.450109217989631
1619623863082040300,1.425040283203125,-7.157067803630232,-6.6920455690711735,0.4041013539219275
1619623863092070400,1.4350703125,-6.903188319629431,-6.958659446960687,0.3056741147764027
1619623863102100500,1.4451005859375,-6.6503294108480215,-7.204802199229597,0.1852675556707196
1619623863112130300,1.45513037109375,-6.404540294322371,-7.426185773295163,0.06343753963317722
1619623863122160400,1.465160400390625,-6.172029177042842,-7.620541639703512,-0.06157650413480587
1619623863132190500,1.4751904296875,-5.956304359391331,-7.787940525603294,-0.20199249876663086
1619623863142220300,1.48522021484375,-5.757830536270141,-7.930258746260404,-0.35884372369963674
1619623863152250400,1.49525048828125,-5.574874600276351,-8.05130504630804,-0.5173451635250821
1619623863162280400,1.505280517578125,-5.406847937867045,-8.154578958299755,-0.6627320145051926
1619623863172310300,1.515310302734375,-5.255869440892338,-8.241388642224669,-0.7910361036613583
1619623863182339300,1.52533935546875,-5.12320985994041,-8.312494561061262,-0.9085868897434324
1619623863192369400,1.535369384765625,-5.008386379930377,-8.366632978484034,-1.042059029187262
1619623863202399500,1.5453994140625,-4.9094542965352534,-8.401991876634956,-1.214154621535912
1619623863212429300,1.55542919921875,-4.825486558037996,-8.415361061295867,-1.4376212124206125
1619623863222459400,1.56545947265625,-4.757366084752976,-8.404452713790535,-1.7038262172482908
1619623863232489500,1.575489501953125,-4.708259524017572,-8.372317453861235,-1.976606801073998
1619623863242519300,1.585519287109375,-4.6875911222591995,-8.323084928658604,-2.2188123600244523
1619623863252549400,1.59554931640625,-4.703823295135796,-8.258531500205397,-2.4168330325506626
1619623863262579500,1.605579345703125,-4.760244270537793,-8.171946857208013,-2.594174489663541
1619623863272609500,1.615609619140625,-4.854480889593065,-8.06212337744236,-2.7579993164688346
1619623863282639400,1.625639404296875,-4.98581448263824,-7.9342399248510596,-2.8913436648145314
1619623863292669200,1.635669189453125,-5.1535073830485345,-7.789955957078933,-2.9880317686751483
