time,seconds_elapsed,z,y,x
1619656190872598000,-52.18740209960937,1.0008949518889187,0.510734622811526,1.779931990198791
1619656190882671900,-52.177328125,2.7897639895200728,0.718889881991595,0.9537018235594034
1619656190892744700,-52.16725537109375,3.73489847574234,1.4304445987895131,-0.7501485052168368
1619656190902818800,-52.15718115234375,2.678109787195921,0.3725334820844233,-2.6742829223841427
1619656190912892000,-52.14710815429687,0.8154612276047468,-1.4756439229533076,-2.952656796172261
1619656190922965800,-52.1370341796875,1.231067981609702,-2.45817115124166,-1.8283780411988495
1619656190933038800,-52.126961181640624,2.252490757742524,-2.2349030786037445,-0.07223813773691654
1619656190943113000,-52.116886962890625,2.535110598537326,-0.39131373200863595,0.7918243314296006
1619656190953185800,-52.106814208984375,3.3438778814613817,0.30165713422000406,0.34906244399547576
1619656190963260000,-52.096739990234376,3.243508458739519,-0.1913018856652081,-0.5927765078127384
1619656190973332000,-52.08666796875,5.2079310471534725,-0.9508894695524126,-1.6687316691219807
1619656190983406000,-52.07659399414062,3.7820091864854097,-0.4568832056365907,-1.6648074814155698
1619656190993479000,-52.06652099609375,-10.401121621292829,3.0855551543161273,0.7920916040636599
1619656191003553000,-52.056447021484374,-2.507058808529377,1.4078804464124142,1.071840273336321
1619656191013626000,-52.04637377929687,-0.6560328821927308,1.442832078936696,1.648376278835535
1619656191023700000,-52.036300048828124,0.4660305348187685,0.9831870804365723,1.3673153579205273
1619656191033773000,-52.02622705078125,1.0758148760557174,-0.4670150158114731,0.23716741865277288
1619656191043847200,-52.01615283203125,0.24829437734484672,-1.6504057388365267,-1.4276947155594826
1619656191053920000,-52.006080078125,0.26602584886848923,-1.0401490308474748,-2.4207655496940017
1619656191063993900,-51.996006103515626,-1.2953764953911304,0.06106368664130568,-1.1569178727716207
1619656191074067000,-51.98593310546875,-4.097526503753662,0.16788155485019088,0.5627918500460684
1619656191084141000,-51.97585888671875,-5.168589216846227,-1.4370987959817052,1.9801136401511727
1619656191094214000,-51.9657861328125,-3.6375194670081137,-1.7341205254860221,2.3668486660674213
1619656191104288000,-51.9557119140625,-1.714432513067126,-0.06742401545345783,1.8874965851217507
1619656191114361000,-51.945638916015625,-1.5331857190787792,-1.6446018748633562,1.8742025115236638
1619656191124435000,-51.93556494140625,-1.140630170315504,-2.4798878930091854,1.6593270041778683
1619656191134507800,-51.9254921875,-0.8518114748805761,-1.923767483551055,0.8444165423236787
1619656191144582100,-51.91541796875,-0.20067980873286723,-1.103349144995585,0.7594925260148943
1619656191154655000,-51.905344970703126,1.4264438387155531,-0.8311536675814539,0.8484251934431493
1619656191164728800,-51.89527124023437,2.2071540709346533,-0.3106116442438215,0.7528583486974239
1619656191174802200,-51.88519775390625,4.312628221070766,-0.16180384237170217,0.5146580798655748
1619656191184876000,-51.8751240234375,2.3215251310020686,-0.9598372575744986,0.014961130027472971
1619656191194948900,-51.86505102539063,-0.7397475227117538,-0.19605770189017055,-0.20519787067919967
1619656191205023000,-51.85497705078125,-3.345052185937762,0.009316109877824783,-0.24894670377373693
1619656191215096000,-51.84490405273438,-4.26185548068881,-0.410191816284135,0.5988137421503663
1619656191225170000,-51.834830078125,-2.8159271893024442,-1.7826998474769293,1.8033727792799472
1619656191235243000,-51.82475708007812,0.6497106934338808,-3.6852132383361456,2.207688323941827
1619656191245316900,-51.81468310546875,2.246864150032401,-4.0573049680024385,2.8668378768503664
1619656191255390000,-51.80461010742187,2.6241630929529665,-3.2403631464511156,2.78695302375257
1619656191265464000,-51.794535888671874,1.6825836688637732,-1.3405525848098099,1.8418790355458854
1619656191275537000,-51.78446313476562,0.07614449752569198,0.6291727861873805,0.6109668290197849
1619656191285611000,-51.774388916015624,-0.4346493081271648,1.8129279586106537,-0.5673009980335831
1619656191295684000,-51.76431591796875,0.8330898232758045,2.112023571779579,-1.1925856907412409
1619656191305758000,-51.754241943359375,2.4795780964076517,2.4870976782575247,-0.9944973598062992
1619656191315831000,-51.7441689453125,4.900727969244122,2.3561085147358476,-0.8629080384343862
1619656191325905200,-51.7340947265625,8.254409451839328,1.0173659019574521,-0.8213163833737372
1619656191335978000,-51.72402197265625,11.832619236266613,0.90190763117522,-0.09673223526328802
1619656191346051800,-51.7139482421875,12.200912450432776,0.8677408654183149,1.491495572079718
1619656191356125000,-51.703875,11.24309617729187,0.5611074040904641,2.101677095940709
1619656191366199000,-51.69380102539063,-22.93453934867382,4.439604203428328,-1.476693870397657
1619656191376272000,-51.68372802734375,-36.09395313190222,8.117173649013042,-3.0214032924011347
1619656191386346000,-51.67365405273438,-2.9550679489672182,3.7252255152508615,-0.3172147688359022
1619656191396419000,-51.663580810546875,6.418080743896961,1.1749956735149025,-0.3622618250474334
1619656191406493000,-51.65350708007813,8.739507675221562,0.0903330357454717,-1.064655476398766
1619656191416566000,-51.64343408203125,3.42116745736897,-0.9861360664352774,-1.0628680084601043
1619656191426640100,-51.63335986328125,-4.650040559282899,-0.006144055712968111,-0.7579201621316373
1619656191436713000,-51.623287109375,-2.992000964567065,0.062313978963345285,-0.9530063886411487
1619656191446786800,-51.61321313476562,-0.06179974583089351,-0.7314377403322607,-1.1793550377681852
1619656191456860200,-51.60313989257813,-0.29629063875079154,0.32933022710867227,-0.9393541492551565
1619656191466934000,-51.59306591796875,-0.2141173824548721,1.1160994671057909,-0.29106764340549707
1619656191477006800,-51.5829931640625,1.3607394866615532,0.5974653962813318,0.2113154767766595
1619656191487081000,-51.5729189453125,1.1426526160538195,-0.16615809205844997,0.3023379560910165
1619656191497154000,-51.56284594726562,-0.727007283604145,-0.1562202700857073,-0.10077157378196716
1619656191507227000,-51.55277319335938,-1.2515613190621138,0.19566139604896307,-0.37938817028477784
1619656191517301000,-51.54269897460937,-0.4780985737532377,0.6699228758573532,-0.37212694711014627
1619656191527375000,-51.532625,-0.12386252651214599,0.808583962246403,-0.3543561664894223
1619656191537448000,-51.52255200195312,-0.12198211959302424,0.3540658052407205,-0.46676396365985273
1619656191547520800,-51.51247924804687,-0.18725977066755295,0.3621782384172082,-0.1841493835620582
1619656191557595100,-51.50240478515625,0.16177052462399005,0.43064336042143403,0.1729975826896727
1619656191567668000,-51.49233203125,0.0135112234801054,-0.007415098562091589,-0.2554915953725576
1619656191577742000,-51.4822578125,-0.3599520868003368,-0.1915200584605336,-0.11613543939143418
1619656191587816000,-51.47218408203125,0.0240945768147707,-0.23543328833654523,0.7159511981911957
1619656191597889000,-51.462111083984375,0.7044453231841326,-0.47587870574668045,0.794707924041897
1619656191607961900,-51.4520380859375,0.8713333369523286,-1.0454600698024035,0.5391485241301357
1619656191618036000,-51.441964111328126,0.24319851551055907,-1.2160298408232628,0.051608606684207914
1619656191628109000,-51.431890869140624,-0.21553718612492084,-0.5672451761931181,-0.20979732729867098
1619656191638183000,-51.42181713867188,-0.0903606544047594,-0.32786212731748815,-0.2502300215825438
1619656191648256000,-51.411743896484374,0.4345201287895441,-0.17321999326869844,-0.10322232793495058
1619656191658329900,-51.40167016601563,0.5660948371142148,-0.3714494862399995,0.12608107934445142
1619656191668403000,-51.39159716796875,-0.23384441170990466,-1.3676134640842674,0.36493396686613555
1619656191678477000,-51.38152294921875,-0.4570417571991682,-1.707949873049557,1.0469564458400011
1619656191688550000,-51.3714501953125,-0.25245851128697394,-1.5320486778728664,1.2415128032565117
1619656191698624000,-51.3613759765625,0.21379238828420638,-0.4658516711205244,0.9215956435941159
1619656191708697000,-51.351302978515626,0.5543570530474186,0.5143618733979761,0.3950691390193999
1619656191718771000,-51.34122900390625,0.9056780896246432,1.2101210551708936,-0.13403613000214099
1619656191728844000,-51.33115600585938,1.0765712473809719,2.055503373786807,-0.5544931005172431
1619656191738918100,-51.32108178710938,0.16809738955795764,2.2989991186782714,-1.058678155554831
1619656191748991000,-51.31100903320313,-0.5241074607342481,2.5491993296444413,-1.40642411012426
1619656191759064800,-51.30093505859375,-0.7573919004738331,2.655163795894384,-1.3482016382582485
1619656191769138200,-51.29086181640625,-0.7621721204876899,2.266134229300171,-0.7460571442499756
1619656191779212000,-51.2807880859375,-0.5313087704151869,1.0919251761183142,-0.440827704501152
1619656191789284900,-51.27071508789062,0.3077507749199867,-1.5477289159551262,-0.34212446142584085
1619656191799359000,-51.26064111328125,-0.03111410018801689,-3.142522365424037,0.4735680907167494
1619656191809432000,-51.25056787109375,-0.7852928838342428,-2.903970798936486,0.7405833890140057
1619656191819506000,-51.240494140625,-0.6136936236351728,-1.631550962371379,0.06804156282991171
1619656191829578800,-51.23042114257812,0.1942103204578161,-0.1357009944744408,-0.7703735471218824
1619656191839653000,-51.220346923828124,0.5416852030009031,0.7464918824054301,-1.2931712404318154
1619656191849726000,-51.210274169921874,0.28910218855142594,0.9744693748433142,-1.5394231521636246
1619656191859800000,-51.200199951171875,-0.047933717563748354,0.7452181361425667,-1.4981746114522219
1619656191869873200,-51.190126953125,-0.13686463142633437,0.4004341731838882,-1.1932395515400915
1619656191879947000,-51.180052978515626,0.18252338979542254,0.4285647275164723,-0.5615413385283201
1619656191890019800,-51.169980224609375,0.6180377903193235,0.830276519420743,0.17844291554875671
1619656191900094000,-51.159906005859376,0.9364373850256204,0.9572244447275996,0.6165677177667618
1619656191910167000,-51.1498330078125,1.7914274899423122,0.5390636223256587,0.5277773814186454
1619656191920241000,-51.13975903320313,2.7242805867403743,0.4892337157517671,0.2657515619717538
1619656191930314000,-51.12968603515625,2.582839733439684,0.7058835392937064,0.13254910631477831
1619656191940387800,-51.11961206054688,1.7341092734396457,-0.24746654821857808,-0.5541560505826025
1619656191950461000,-51.1095390625,1.4719798474878072,-1.3541890421047806,-1.6728429038330912
1619656191960535000,-51.09946484375,1.2888859643280506,-1.7748795291148125,-2.5234432493582366
1619656191970608400,-51.0893916015625,0.3786351599603891,-2.0663287191838027,-2.9189269605278967
1619656191980682500,-51.0793173828125,-0.6072212127506733,-2.6958786681205034,-3.188418439680338
1619656191990755600,-51.069244384765625,-1.1890987254083156,-2.9436440531551837,-3.140403473573923
1619656192000829400,-51.05917065429688,-1.3224351827085017,-2.884067828592658,-2.467874799132347
1619656192010902500,-51.049097412109376,-0.8378998539060354,-2.615416891917586,-1.3182856618136167
1619656192020976600,-51.0390234375,-0.542129439637065,-2.128219942690432,-0.043927367999218404
1619656192031049500,-51.028950439453126,-0.056932432055473325,-1.157198004887253,1.3223244158104062
1619656192041123600,-51.01887646484375,0.4036883526742458,0.0808958567712456,2.4583430006772278
1619656192051196700,-51.00880322265625,0.4760895720183849,0.9202291044812649,2.896427251689136
1619656192061270500,-50.9987294921875,0.43989422304332254,1.1421193128947167,2.822650944599509
1619656192071343400,-50.98865673828125,0.3170978644579649,0.9668189331553876,2.2945431621827184
1619656192081417500,-50.97858251953125,0.21164017868638038,0.4871503336064517,1.1712808177102356
1619656192091490600,-50.96850952148438,0.36622517572045327,-0.15377536115162074,-0.1584339640798047
1619656192101564400,-50.958435546875,0.37214170628786086,-0.7185511515565216,-1.2831266701489685
1619656192111637500,-50.94836254882812,0.45259763727188107,-1.0581992859967053,-1.9788243309929965
1619656192121711600,-50.93828833007812,0.6698328594863414,-1.1513888802170753,-2.194743209911883
1619656192131784400,-50.92821557617187,0.5979039338290691,-1.0828038581602275,-2.12508982797116
1619656192141858600,-50.918141357421874,-0.3028355303496122,-1.0751764320217072,-1.6692644608244298
1619656192151931600,-50.908068359375,-1.4737193846315144,-1.227316666252166,-0.31703294599559156
1619656192162005500,-50.897994384765624,-1.900169019690156,-1.3531124989144503,1.3946173524744807
1619656192172078600,-50.88792138671875,-1.2909119171977042,-1.2080791740797459,2.6172593049138784
1619656192182152400,-50.87784765625,-0.40420682359039783,-0.9472717905119061,3.4418864202708006
1619656192192225500,-50.8677744140625,0.01976560769975185,-0.6146825616072863,3.9611148767918345
1619656192202299600,-50.857700439453126,-0.02968845129907131,-0.1591595384079963,3.9415266714856028
1619656192212372500,-50.84762744140625,-0.206806767180562,0.3734570997353643,3.069284987516701
1619656192222445600,-50.83755444335937,-0.06760346367359162,0.8153771295178681,1.992189716261625
1619656192232519700,-50.827480224609374,-0.292205415263772,1.0012896502949298,1.107615789464116
1619656192242593500,-50.81740649414063,-0.7540437590897083,0.8623031313437968,0.3602878946259618
1619656192252666400,-50.80733374023438,-0.9262707957983016,0.4604823261070996,-0.37538229564428327
1619656192262740700,-50.79725927734375,-0.7887959235191345,-0.17507716544270516,-0.9490158577002584
1619656192272813600,-50.7871865234375,-0.19158990882635116,-0.8655339299585669,-1.0547157547298818
1619656192282886400,-50.777113525390625,0.07334346863031387,-1.2613843555487692,-0.7492505334638059
1619656192292960500,-50.76703955078125,-0.153473236399889,-1.2463006220549344,-0.2900612428419292
1619656192303033600,-50.75696630859375,-0.17105390127599238,-0.7325033237371593,0.16319631964340806
1619656192313107500,-50.746892578125,-0.12020049687325954,-0.20142711996883153,0.32982436730116604
1619656192323180500,-50.7368193359375,-0.05400456191003322,0.08653104964662343,0.3645318888712674
